file,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,pitch,zcr,rmse,speaking_rate,label
1024_IWW_HAP_XX.wav,0.75674474,0.87010586,0.6514968,0.5584033,0.5785032,0.75421727,0.2065713367609254,0.07602895,0.2142787796412708,3
1024_IWW_NEU_XX.wav,0.70817935,0.82979786,0.7573868,0.7013364,0.53263444,0.7074833,0.204644046506193,0.03946211,0.2053590932258925,4
1024_IWW_SAD_XX.wav,0.7154615,0.81023455,0.62464386,0.7866339,0.54499805,0.688606,0.2329254611464393,0.035001203,0.3660590762360137,5
1024_MTI_ANG_XX.wav,0.78778183,0.8513489,0.7344742,0.48115322,0.60577404,0.6948869,0.1960781613416574,0.13533393,0.3124924152326399,0
1024_MTI_DIS_XX.wav,0.7363882,0.895552,0.71397185,0.6354149,0.5100418,0.6680978,0.1915897405935966,0.06274567,0.4107181864517851,1
1024_MTI_FEA_XX.wav,0.74783325,0.8539295,0.7231151,0.6402662,0.53430885,0.70105153,0.199121679520137,0.06818173,0.3660590762360137,2
1024_MTI_HAP_XX.wav,0.75391555,0.9054962,0.7087852,0.5540054,0.507535,0.6936897,0.1809396114384512,0.09424793,0.3571393898206353,3
1024_MTI_NEU_XX.wav,0.72162557,0.9089584,0.7081118,0.6954398,0.51285887,0.6788729,0.1644096584649283,0.052050967,0.223210601684425,4
1024_MTI_SAD_XX.wav,0.7170471,0.86952484,0.7598071,0.68158555,0.5299217,0.6961553,0.1739423829216497,0.047654245,0.3749908982791679,5
1024_TAI_ANG_XX.wav,0.8023664,0.7856785,0.64924264,0.52612853,0.4957569,0.6996485,0.3045010099155343,0.12577143,0.2678575762724205,0
1024_TAI_DIS_XX.wav,0.7408324,0.8577398,0.6734368,0.73940593,0.40414813,0.6903914,0.2803923782394219,0.064267725,0.348207567777481,1
1024_TAI_FEA_XX.wav,0.739854,0.8100428,0.66978043,0.76147,0.36039358,0.67275065,0.2930988953651148,0.049560446,0.2857090847309531,2
1024_TAI_HAP_XX.wav,0.7652494,0.8583128,0.6585186,0.6100147,0.40707797,0.6976603,0.27219794344473,0.09284301,0.2767772626877988,3
1024_TAI_NEU_XX.wav,0.7484757,0.87747073,0.6588176,0.70439607,0.4457969,0.672459,0.2212403598971722,0.06937639,0.1428484745515885,4
1024_TAI_SAD_XX.wav,0.70494616,0.8260639,0.74650174,0.7817079,0.4566384,0.67054564,0.2234200942587832,0.040809948,0.4017863644086308,5
1024_TIE_ANG_XX.wav,0.756986,0.76329756,0.6691947,0.63920516,0.6524079,0.69366753,0.2897378284503228,0.06205506,0.473216669498313,0
1024_TIE_DIS_XX.wav,0.7205,0.8241311,0.68029463,0.66873324,0.592361,0.6829573,0.2408872675034023,0.03893537,0.7142787796412708,1
1024_TIE_FEA_XX.wav,0.7564787,0.76945347,0.58591884,0.68369794,0.61451936,0.66514146,0.28849418159697,0.05863909,0.473216669498313,2
1024_TIE_HAP_XX.wav,0.7270993,0.8342058,0.66065276,0.6727353,0.5763583,0.6964736,0.2055575584676155,0.046446063,0.4196378728671633,3
1024_TIE_NEU_XX.wav,0.7066786,0.85508114,0.6690624,0.7758138,0.51322633,0.6947919,0.1939338444388834,0.03896838,0.3571393898206353,4
1024_TIE_SAD_XX.wav,0.7283743,0.8383859,0.54318595,0.77611506,0.46781445,0.69391763,0.3032243663842928,0.042074822,0.5803499915050605,5
1024_TSI_ANG_XX.wav,0.8159417,0.56453997,0.63691884,0.6374414,0.6086542,0.6749554,0.6561806204720729,0.11327961,0.2053590932258925,0
1024_TSI_DIS_XX.wav,0.7511693,0.68485993,0.6426251,0.74708444,0.49304253,0.67541736,0.6266240895458439,0.051257826,0.4017863644086308,1
1024_TSI_FEA_XX.wav,0.7588407,0.71511734,0.5001993,0.8674782,0.3224264,0.71009964,0.6765263496143957,0.05001651,0.2142787796412708,2
1024_TSI_HAP_XX.wav,0.7734478,0.6993252,0.61582774,0.7322013,0.4820756,0.7059158,0.5649428896938536,0.07001836,0.2053590932258925,3
1024_TSI_NEU_XX.wav,0.75688404,0.70156544,0.6820948,0.76623553,0.4971013,0.65433985,0.5540769601542416,0.05304619,0.1517802965947428,4
1024_TSI_SAD_XX.wav,0.7443994,0.72232324,0.62208205,0.8134969,0.45003766,0.6651974,0.5525926467968133,0.04598096,0.2857090847309531,5
1024_WSI_ANG_XX.wav,0.8011428,0.7831143,0.5138381,0.61286455,0.37910706,0.68937826,0.4611825192802056,0.09664451,0.2499939321861119,0
1024_WSI_DIS_XX.wav,0.7514983,0.8169419,0.624864,0.6052757,0.43266907,0.68616664,0.4153277634961439,0.051759396,0.3839227203223221,1
1024_WSI_FEA_XX.wav,0.76612794,0.7189844,0.7069847,0.6023867,0.60294795,0.6941661,0.3778090188517566,0.07175122,0.4017863644086308,2
1024_WSI_HAP_XX.wav,0.78486615,0.84880006,0.56657326,0.6417901,0.37827876,0.6908017,0.3190994537275064,0.102212496,0.1517802965947428,3
1024_WSI_NEU_XX.wav,0.75033414,0.82572305,0.5775407,0.7030322,0.39329162,0.6940947,0.332737230356544,0.055116612,0.2321302880998033,4
1024_WSI_SAD_XX.wav,0.7273536,0.81504893,0.700691,0.69923663,0.4691319,0.7085939,0.3688844540657556,0.045150578,0.2499939321861119,5
1025_DFA_ANG_XX.wav,0.7778568,0.7104481,0.7403896,0.58624476,0.6653649,0.69124913,0.2470874582945905,0.104481176,0.2410621101429577,0
1025_DFA_DIS_XX.wav,0.68205905,0.86207587,0.6695064,0.91126776,0.44654766,0.6944791,0.1838529206353923,0.029420512,0.7321424237275793,1
1025_DFA_FEA_XX.wav,0.69093096,0.8015228,0.70861894,0.8696482,0.5318818,0.6831721,0.1754498714652956,0.033702396,0.4107181864517851,2
1025_DFA_HAP_XX.wav,0.77128077,0.74374104,0.7251186,0.59384197,0.6734295,0.6821731,0.220071862584716,0.09115892,0.1339287881362102,3
1025_DFA_NEU_XX.wav,0.7172208,0.80003065,0.72275186,0.79058045,0.55989385,0.70020556,0.1975373459101674,0.048136525,0.4464212033688502,4
1025_DFA_SAD_XX.wav,0.69005215,0.8532327,0.64952844,0.9150036,0.46646178,0.6880815,0.1888656812339331,0.03110663,0.3035605931894856,5
1025_IEO_ANG_HI.wav,0.88688827,0.57412964,0.63523036,0.32000118,0.3985368,0.69693583,0.3039730308021489,0.47058818,0.6964272711827382,0
1025_IEO_ANG_LO.wav,0.7499429,0.83071905,0.6321889,0.6045832,0.44971183,0.70321,0.2090609579529001,0.077928476,0.1964272711827382,0
1025_IEO_ANG_MD.wav,0.80569446,0.6518137,0.7319128,0.436582,0.62438715,0.68510145,0.2895959600698028,0.16249456,0.5089196864153782,0
1025_IEO_DIS_HI.wav,0.72578835,0.80407345,0.7040451,0.6945174,0.4785613,0.6889677,0.2359217082790435,0.043019377,0.5624863474187518,1
1025_IEO_DIS_LO.wav,0.7114531,0.88926256,0.65672696,0.7318677,0.35017374,0.7214283,0.2318107844763247,0.036336884,0.4285575592825415,1
1025_IEO_DIS_MD.wav,0.71128416,0.88060397,0.67786103,0.7141273,0.35005417,0.67695516,0.1963203145557961,0.03944713,0.4464212033688502,1
1025_IEO_FEA_HI.wav,0.7550373,0.74302554,0.67895,0.5472225,0.48693445,0.6951632,0.2541582885795006,0.07490988,0.2857090847309531,2
1025_IEO_FEA_LO.wav,0.6947094,0.81975514,0.838492,0.6895756,0.55241716,0.6921579,0.1689796470610974,0.035930037,0.4821363559136913,2
1025_IEO_FEA_MD.wav,0.69537294,0.8464908,0.7222732,0.7673807,0.47329885,0.67516744,0.1586087889399429,0.033977594,0.4464212033688502,2
1025_IEO_HAP_HI.wav,0.8243104,0.8073529,0.53471744,0.42037362,0.35990047,0.6809129,0.2449624584613455,0.17944244,0.1696318050532754,3
1025_IEO_HAP_LO.wav,0.7282052,0.88264024,0.6904583,0.6205993,0.45721138,0.6531027,0.2005141388174807,0.05478097,0.1249969660930559,3
1025_IEO_HAP_MD.wav,0.7743044,0.79721886,0.5987353,0.5685118,0.50935674,0.7237453,0.2383194087403598,0.09235958,0.1517802965947428,3
1025_IEO_NEU_XX.wav,0.70523524,0.85716516,0.7027573,0.76243407,0.42438638,0.69653475,0.2056555269922879,0.038456865,0.223210601684425,4
1025_IEO_SAD_HI.wav,0.69401395,0.82687646,0.7940765,0.73837984,0.5108931,0.71941143,0.1680051872934263,0.03747822,0.5267833305016867,5
1025_IEO_SAD_LO.wav,0.69697094,0.8439417,0.76649195,0.7578606,0.46612674,0.69529784,0.1805604933544822,0.038174763,0.2410621101429577,5
1025_IEO_SAD_MD.wav,0.6917931,0.8319302,0.80018294,0.72831434,0.50505126,0.6782665,0.1672954009226326,0.03654494,0.5624863474187518,5
1025_IOM_ANG_XX.wav,0.86843944,0.6305892,0.525946,0.5125687,0.53306085,0.71514654,0.2781482656161319,0.37087417,0.1339287881362102,0
1025_IOM_DIS_XX.wav,0.7075107,0.85181594,0.70929325,0.8468885,0.49377555,0.70750815,0.1790528598971722,0.041829206,0.4017863644086308,1
1025_IOM_FEA_XX.wav,0.69922805,0.7969842,0.7599989,0.80354685,0.5545421,0.7002539,0.1639166759807756,0.044008084,0.3749908982791679,2
1025_IOM_HAP_XX.wav,0.74806654,0.7457624,0.7820234,0.6838672,0.6960324,0.6878227,0.1743872051594281,0.087192744,0.3660590762360137,3
1025_IOM_NEU_XX.wav,0.72429264,0.8422504,0.7211687,0.7891832,0.5344637,0.6851913,0.1862499216251802,0.056480587,0.1696318050532754,4
1025_IOM_SAD_XX.wav,0.73817575,0.8137849,0.6906197,0.7855049,0.55571944,0.6893225,0.1984630839065286,0.0664771,0.348207567777481,5
1025_ITH_ANG_XX.wav,0.82497144,0.754637,0.5271217,0.5615118,0.5354912,0.678995,0.2773947703253615,0.16814941,0.2696293779277202,0
1025_ITH_DIS_XX.wav,0.6983341,0.8667004,0.6547949,0.8688787,0.45867687,0.67708135,0.1883831440780401,0.033869203,0.598213635591369,1
1025_ITH_FEA_XX.wav,0.711587,0.80624855,0.6357645,0.8331705,0.5119917,0.6882127,0.2106930162810625,0.03596003,0.5892818135482147,2
1025_ITH_HAP_XX.wav,0.75530714,0.8518637,0.556864,0.72151965,0.5533354,0.7057824,0.1974004451109206,0.069197275,0.3303560593189485,3
1025_ITH_NEU_XX.wav,0.73076034,0.8748634,0.5786302,0.78021467,0.43169472,0.7255032,0.2070620128942751,0.049295854,0.437489381325696,4
1025_ITH_SAD_XX.wav,0.6979333,0.8624905,0.6592666,0.87684256,0.45221013,0.67724353,0.1924494787203655,0.033659503,0.3303560593189485,5
1025_ITS_ANG_XX.wav,0.76635146,0.748526,0.7375946,0.7117295,0.5555578,0.6662344,0.3255141388174807,0.08165323,0.223210601684425,0
1025_ITS_DIS_XX.wav,0.7154247,0.82470137,0.673082,0.80898464,0.4978292,0.7055858,0.2458226221079691,0.042568307,0.7053469575981164,1
1025_ITS_FEA_XX.wav,0.7021375,0.77105486,0.73007774,0.81154007,0.5643112,0.7052053,0.2887454233855262,0.036188457,0.2696293779277202,2
1025_ITS_HAP_XX.wav,0.73232174,0.75278896,0.81403136,0.69846606,0.58844,0.70664674,0.3277053494919818,0.058239233,0.3124924152326399,3
1025_ITS_NEU_XX.wav,0.7266698,0.77236724,0.76514995,0.77940243,0.56639963,0.6408188,0.301284219546295,0.05350809,0.3660590762360137,4
1025_ITS_SAD_XX.wav,0.70140314,0.8176479,0.7074041,0.8852996,0.4840567,0.6877169,0.2819899889230254,0.03620581,0.4196378728671633,5
1025_IWL_ANG_XX.wav,0.80028963,0.80031043,0.737813,0.38538817,0.4757257,0.69560975,0.1940648536508366,0.16261072,0.3660590762360137,0
1025_IWL_DIS_XX.wav,0.7092082,0.82295024,0.8180573,0.64634967,0.5365593,0.6939048,0.1645311561966042,0.04510601,0.6964272711827382,1
1025_IWL_FEA_XX.wav,0.7045791,0.84798336,0.71498007,0.7264036,0.50108534,0.7032594,0.1520119115367255,0.04020162,0.473216669498313,2
1025_IWL_HAP_XX.wav,0.7366332,0.8535906,0.7307983,0.51719314,0.49133766,0.702474,0.1940370932980187,0.057877243,0.2696293779277202,3
1025_IWL_NEU_XX.wav,0.72191817,0.8789633,0.71782976,0.6807162,0.39236492,0.68431634,0.1654348757497857,0.05353032,0.3839227203223221,4
1025_IWL_SAD_XX.wav,0.6787574,0.8679375,0.75152814,0.8205755,0.45076078,0.6886391,0.142935097811775,0.031087538,0.6785757627242057,5
1025_IWW_ANG_XX.wav,0.87189335,0.752875,0.44163913,0.3592632,0.3995412,0.69141746,0.3022596991992435,0.28693753,0.1964272711827382,0
1025_IWW_DIS_XX.wav,0.70405227,0.86377484,0.6718883,0.81343204,0.43569878,0.67625177,0.2590479621029936,0.034908984,0.4285575592825415,1
1025_IWW_FEA_XX.wav,0.70260096,0.81533116,0.7308347,0.7455633,0.51099396,0.6629976,0.2438829165692918,0.03462134,0.3392878813621028,2
1025_IWW_HAP_XX.wav,0.7692709,0.8659381,0.5825302,0.65747744,0.43836144,0.6898304,0.2531875129273409,0.08609919,0.1964272711827382,3
1025_IWW_NEU_XX.wav,0.72074187,0.8205488,0.75005376,0.6779532,0.5207434,0.6760976,0.2098664773817288,0.052589923,0.4910681779568456,4
1025_IWW_SAD_XX.wav,0.71166676,0.8313139,0.70058054,0.7736133,0.49522427,0.6856724,0.2667938226984652,0.038657013,0.2857090847309531,5
1025_MTI_ANG_XX.wav,0.7682209,0.83180475,0.79978687,0.6613523,0.45108825,0.6833438,0.1991867477116017,0.11861828,0.3214242372757942,0
1025_MTI_DIS_XX.wav,0.70554835,0.8906478,0.76350945,0.7929338,0.4032526,0.6918437,0.1770578304157995,0.041457213,0.437489381325696,1
1025_MTI_FEA_XX.wav,0.69194496,0.8668368,0.72999185,0.8330589,0.4734918,0.6882033,0.1563619987615634,0.036384724,0.5089196864153782,2
1025_MTI_HAP_XX.wav,0.73389035,0.86651593,0.8062249,0.67274535,0.46640033,0.71493703,0.1791316282514923,0.06348741,0.3928545423654764,3
1025_MTI_NEU_XX.wav,0.7170845,0.84366876,0.79437834,0.74605876,0.4917473,0.6953311,0.1734056227096209,0.050106052,0.5357151525448411,4
1025_MTI_SAD_XX.wav,0.6913154,0.88895226,0.75828815,0.82638925,0.4145973,0.72570753,0.1552964147648109,0.038568117,0.473216669498313,5
1025_TAI_ANG_XX.wav,0.7570604,0.7771084,0.7700016,0.69056135,0.44188115,0.6762067,0.2535940818151335,0.08016335,0.2321302880998033,0
1025_TAI_DIS_XX.wav,0.70861316,0.81163913,0.7390107,0.8011292,0.45820773,0.68692553,0.2188946015424164,0.045047678,0.5892818135482147,1
1025_TAI_FEA_XX.wav,0.6982064,0.79435575,0.7488936,0.82519066,0.46804017,0.67312306,0.2286945953229952,0.034440212,0.4285575592825415,2
1025_TAI_HAP_XX.wav,0.7623153,0.752631,0.7366377,0.71524566,0.4800263,0.71653223,0.2444301628106255,0.09424589,0.3839227203223221,3
1025_TAI_NEU_XX.wav,0.725412,0.80187595,0.75774515,0.7797243,0.48158404,0.6927145,0.2338439017423593,0.053056296,0.3839227203223221,4
1025_TAI_SAD_XX.wav,0.69212556,0.8231337,0.76852757,0.8745497,0.44662365,0.6780213,0.2079150051616298,0.036228366,0.4464212033688502,5
1025_TIE_ANG_XX.wav,0.75503063,0.7737417,0.644163,0.6537078,0.56783795,0.696363,0.2982499505635752,0.06604135,0.7053469575981164,0
1025_TIE_DIS_XX.wav,0.70404994,0.80649114,0.6662565,0.84013134,0.50625557,0.69297934,0.2668449320602276,0.034157824,0.9642848474551586,1
1025_TIE_FEA_XX.wav,0.7119067,0.8029334,0.682062,0.7674858,0.56584084,0.7122999,0.2070954794586991,0.040147353,0.6428484745515886,2
1025_TIE_HAP_XX.wav,0.7197102,0.8046498,0.67737204,0.7404854,0.50961256,0.68545634,0.276520715788068,0.045793906,0.6160772796776777,3
1025_TIE_NEU_XX.wav,0.71065104,0.7928459,0.7542586,0.7300867,0.59164107,0.6918847,0.2075511982194924,0.044244785,0.5803499915050605,4
1025_TIE_SAD_XX.wav,0.68733585,0.8436165,0.6777587,0.86970544,0.4367118,0.7030766,0.2112476792345044,0.030984133,0.7767772626877987,5
1025_TSI_ANG_XX.wav,0.78441477,0.62355524,0.6721778,0.69252115,0.62078756,0.6705245,0.5405759068837475,0.08637801,0.2142787796412708,0
1025_TSI_DIS_XX.wav,0.7199387,0.7432047,0.6338876,0.91337377,0.45271873,0.7060422,0.5269387317909168,0.036210675,0.3839227203223221,1
1025_TSI_FEA_XX.wav,0.7275677,0.713619,0.6455099,0.860214,0.48976374,0.69951093,0.4397116494412674,0.039415177,0.2678575762724205,2
1025_TSI_HAP_XX.wav,0.7439612,0.67819697,0.69612443,0.7982673,0.5598579,0.68206364,0.4773151548537152,0.05034576,0.3124924152326399,3
1025_TSI_NEU_XX.wav,0.71971846,0.7295083,0.6790572,0.906169,0.45955634,0.6703009,0.5145137103684662,0.04135238,0.3124924152326399,4
1025_TSI_SAD_XX.wav,0.70507157,0.7925236,0.6102564,0.976213,0.40755725,0.70633596,0.4454637486634665,0.03359472,0.3571393898206353,5
1025_WSI_ANG_XX.wav,0.8194303,0.76512283,0.48538104,0.6381092,0.2902596,0.6764418,0.4618891183066236,0.13409372,0.2410621101429577,0
1025_WSI_DIS_XX.wav,0.69743323,0.872321,0.604406,0.91535485,0.27696064,0.6641842,0.2799033068473942,0.03263232,0.3392878813621028,1
1025_WSI_FEA_XX.wav,0.7121546,0.80666775,0.6700297,0.81083876,0.4291969,0.6902108,0.300338187347169,0.03560245,0.1696318050532754,2
1025_WSI_HAP_XX.wav,0.7429795,0.7870189,0.6930513,0.7074043,0.44880596,0.6893805,0.3393423307626392,0.056258455,0.4017863644086308,3
1025_WSI_NEU_XX.wav,0.7225789,0.8169956,0.67845154,0.76928437,0.4277698,0.68213814,0.3277371177531366,0.044954874,0.4910681779568456,4
1025_WSI_SAD_XX.wav,0.7110982,0.8105422,0.72329104,0.7692432,0.4278413,0.6859859,0.3047141414406379,0.037333656,0.2678575762724205,5
1026_DFA_ANG_XX.wav,0.91146135,0.58615506,0.54136145,0.5007508,0.65933275,0.69250596,0.3121661668094829,0.6181126,0.2142787796412708,0
1026_DFA_DIS_XX.wav,0.77975404,0.7639658,0.69569474,0.7093563,0.6715047,0.68610317,0.2536848943780038,0.10369041,0.2321302880998033,1
1026_DFA_FEA_XX.wav,0.7633108,0.7612343,0.8029987,0.6486199,0.6626526,0.70452464,0.1991849731245618,0.09696322,0.2053590932258925,2
1026_DFA_HAP_XX.wav,0.80453205,0.75217885,0.7207597,0.5335693,0.7815432,0.7061184,0.1998694817353771,0.16778809,0.160699983010121,3
1026_DFA_NEU_XX.wav,0.7916182,0.81424916,0.76520276,0.5463675,0.7387042,0.6963735,0.214920736932305,0.119221255,0.1428484745515885,4
1026_DFA_SAD_XX.wav,0.71546257,0.9156958,0.6998391,0.888085,0.45487884,0.6670412,0.175072747072265,0.048195258,0.1071333220067473,5
1026_IEO_ANG_HI.wav,0.9284977,0.55147535,0.4498995,0.4863646,0.53982055,0.61944866,0.3865391741355751,0.6511412,0.348207567777481,0
1026_IEO_ANG_LO.wav,0.82160044,0.7937714,0.67399305,0.44996074,0.41816908,0.70724463,0.2613072735520943,0.16609606,0.1874954491395838,0
1026_IEO_ANG_MD.wav,0.8472112,0.6972789,0.6382691,0.42148483,0.42451277,0.6452446,0.2698031976286658,0.29528645,0.2678575762724205,0
1026_IEO_DIS_HI.wav,0.8745979,0.72083944,0.4529697,0.48676908,0.32071778,0.6939279,0.3287857487146529,0.250888,0.1517802965947428,1
1026_IEO_DIS_LO.wav,0.7577892,0.8494544,0.6773466,0.6604732,0.3627106,0.7029764,0.2285331368737851,0.0629442,0.1696318050532754,1
1026_IEO_DIS_MD.wav,0.8591344,0.8267189,0.417055,0.45411834,0.35144085,0.71362144,0.3269135085828012,0.17147242,0.0446348389602193,1
1026_IEO_FEA_HI.wav,0.8657136,0.5986378,0.6402918,0.40970328,0.59090585,0.6711495,0.2428878603073893,0.41050214,0.2410621101429577,2
1026_IEO_FEA_LO.wav,0.75225073,0.8045886,0.7234593,0.63953817,0.60072345,0.7192022,0.1996042149202066,0.061023198,0.2857090847309531,2
1026_IEO_FEA_MD.wav,0.79996926,0.75507706,0.75821185,0.4715458,0.5223261,0.7095271,0.2464398238134052,0.12917028,0.1696318050532754,2
1026_IEO_HAP_HI.wav,0.8721173,0.79083997,0.5252941,0.43362936,0.4662375,0.69944143,0.2503032615681234,0.34944397,0.1517802965947428,3
1026_IEO_HAP_LO.wav,0.765139,0.80652547,0.7920589,0.5487203,0.6427833,0.69940567,0.1925675176550542,0.09883732,0.1964272711827382,3
1026_IEO_HAP_MD.wav,0.82091975,0.80664086,0.7160376,0.4004262,0.56141734,0.7047654,0.24837747565082,0.15362798,0.098201499963593,3
1026_IEO_NEU_XX.wav,0.7391581,0.84995615,0.8263488,0.5904939,0.5654119,0.689349,0.1871987467866323,0.06970726,0.2053590932258925,4
1026_IEO_SAD_HI.wav,0.7379389,0.75848454,0.74608344,0.58595866,0.7526165,0.70582956,0.2029839753813821,0.051280636,0.5089196864153782,5
1026_IEO_SAD_LO.wav,0.7068633,0.89540523,0.77064526,0.69188595,0.44979882,0.6787824,0.1767910296306318,0.041473743,0.2499939321861119,5
1026_IEO_SAD_MD.wav,0.71317077,0.8432312,0.8242247,0.6169348,0.5795634,0.68153286,0.1795445290030288,0.044427697,0.2857090847309531,5
1026_IOM_ANG_XX.wav,0.91726506,0.7416496,0.46076572,0.5617686,0.5493405,0.7850304,0.2280343371281674,0.5832994,0.223210601684425,0
1026_IOM_DIS_XX.wav,0.7155699,0.92732275,0.72548306,0.7019484,0.5019853,0.70374167,0.1505411447793031,0.050980356,0.2410621101429577,1
1026_IOM_FEA_XX.wav,0.779127,0.8720711,0.7792288,0.63732654,0.59049416,0.7123449,0.1398924286938425,0.15696764,0.1785636270964296,2
1026_IOM_HAP_XX.wav,0.80014765,0.87565833,0.6108135,0.51888263,0.6738739,0.7100987,0.1915463982340449,0.15078239,0.2321302880998033,3
1026_IOM_NEU_XX.wav,0.7369766,0.8675241,0.7523675,0.66770977,0.6566676,0.71786124,0.1638234524649088,0.074802086,0.3571393898206353,4
1026_IOM_SAD_XX.wav,0.7074626,0.8700177,0.7834558,0.7050536,0.6179689,0.70230895,0.1545795589015383,0.047459267,0.437489381325696,5
1026_ITH_ANG_XX.wav,0.90054977,0.72746706,0.52509207,0.43235022,0.60290045,0.6923091,0.2477908097686375,0.4009214,0.3035605931894856,0
1026_ITH_DIS_XX.wav,0.8266176,0.7864561,0.71254563,0.4645244,0.72372454,0.6827235,0.2086557630764387,0.17906497,0.2678575762724205,1
1026_ITH_FEA_XX.wav,0.7315687,0.82820827,0.8011997,0.70899165,0.63530505,0.69610196,0.1672605563898291,0.056404553,0.2857090847309531,2
1026_ITH_HAP_XX.wav,0.86904395,0.8434621,0.51963556,0.5080939,0.5853846,0.68526936,0.2198842422573142,0.2884804,0.1785636270964296,3
1026_ITH_NEU_XX.wav,0.7772949,0.89998937,0.6104538,0.57015246,0.5240259,0.6725906,0.2131386923584411,0.086668886,0.3571393898206353,4
1026_ITH_SAD_XX.wav,0.7316836,0.8075597,0.79579735,0.6911828,0.6590258,0.7157635,0.1750415563329918,0.056132175,0.4821363559136913,5
1026_ITS_ANG_XX.wav,0.8875766,0.74373436,0.552554,0.57435995,0.40533578,0.6738438,0.3532808483290487,0.36961314,0.2767772626877988,0
1026_ITS_DIS_XX.wav,0.76130104,0.778874,0.696617,0.73078734,0.60852706,0.69119006,0.2682024478467593,0.06395374,0.3571393898206353,1
1026_ITS_FEA_XX.wav,0.70761985,0.7599703,0.81177324,0.81015664,0.6277504,0.7132712,0.2175075498539945,0.04146736,0.2946287711463313,2
1026_ITS_HAP_XX.wav,0.8546159,0.7832734,0.5435484,0.5697758,0.58985996,0.7129825,0.261216661311054,0.2279632,0.1517802965947428,3
1026_ITS_NEU_XX.wav,0.7446008,0.7889204,0.76500463,0.7061478,0.64383495,0.6978613,0.2295147814910025,0.06776001,0.4642848474551587,4
1026_ITS_SAD_XX.wav,0.69603026,0.86258096,0.7575737,0.9198492,0.46274734,0.71842957,0.1857155554340097,0.039267596,0.2410621101429577,5
1026_IWL_ANG_XX.wav,0.978117,0.74047637,0.31065798,0.3982328,0.16062671,0.63725084,0.2871322479291631,0.83432394,0.3839227203223221,0
1026_IWL_DIS_XX.wav,0.84662855,0.86732256,0.5150997,0.4757313,0.39257225,0.70552236,0.2194106305761378,0.20411196,0.1874954491395838,1
1026_IWL_FEA_XX.wav,0.90618265,0.5863075,0.5375718,0.36096552,0.49713194,0.73139924,0.2739040725206332,0.665625,0.2499939321861119,2
1026_IWL_HAP_XX.wav,0.8338639,0.80868304,0.60780036,0.35431698,0.51019174,0.6975113,0.2238249389063442,0.18903472,0.160699983010121,3
1026_IWL_NEU_XX.wav,0.7655473,0.85598785,0.8409399,0.48947507,0.6402531,0.7078973,0.1641784779638249,0.10031752,0.348207567777481,4
1026_IWL_SAD_XX.wav,0.73352194,0.9200125,0.76067775,0.6599141,0.36410147,0.7010823,0.1754310544477639,0.057910506,0.348207567777481,5
1026_IWW_ANG_XX.wav,0.88805485,0.7718371,0.5048399,0.3954849,0.4514909,0.7330692,0.2754980719794344,0.38421613,0.2142787796412708,0
1026_IWW_DIS_XX.wav,0.7527808,0.877809,0.69743556,0.6198475,0.46990228,0.69641054,0.1951357647814909,0.077583134,0.4017863644086308,1
1026_IWW_FEA_XX.wav,0.7399502,0.819737,0.7718046,0.60919976,0.53614044,0.68236125,0.2228895192506574,0.0723853,0.1964272711827382,2
1026_IWW_HAP_XX.wav,0.84807116,0.8206217,0.57136977,0.4173641,0.43741098,0.6905371,0.2890126630486527,0.21715729,0.160699983010121,3
1026_IWW_NEU_XX.wav,0.7643647,0.88376343,0.8600687,0.48404586,0.51607895,0.69363374,0.2052136889460154,0.09515339,0.2053590932258925,4
1026_IWW_SAD_XX.wav,0.69650835,0.8703733,0.80276,0.78767216,0.448259,0.68655175,0.1633621396926106,0.039879065,0.2410621101429577,5
1026_MTI_ANG_XX.wav,0.9166732,0.6758836,0.69948936,0.5414018,0.43983385,0.70313597,0.2327972083164208,0.6472446,0.3660590762360137,0
1026_MTI_DIS_XX.wav,0.79096466,0.8015324,0.8347099,0.61033374,0.5227154,0.70632976,0.183179665202518,0.16365923,0.4464212033688502,1
1026_MTI_FEA_XX.wav,0.75315714,0.87907284,0.8486508,0.6948319,0.43285525,0.6966802,0.1753810135879544,0.0994951,0.223210601684425,2
1026_MTI_HAP_XX.wav,0.8293473,0.805395,0.70732784,0.5420667,0.60618913,0.68601495,0.2099757212225078,0.24287038,0.3839227203223221,3
1026_MTI_NEU_XX.wav,0.7537209,0.91518563,0.8124613,0.69708055,0.5307491,0.6933274,0.1761461011139674,0.09985487,0.3839227203223221,4
1026_MTI_SAD_XX.wav,0.7222234,0.96563745,0.82178795,0.77666295,0.40286985,0.69915444,0.1640127785958519,0.06276474,0.2946287711463313,5
1026_TAI_ANG_XX.wav,0.88612175,0.6317299,0.75839835,0.5652656,0.39448696,0.68183154,0.2930463745052433,0.51418364,0.437489381325696,0
1026_TAI_DIS_XX.wav,0.81974816,0.7111128,0.8687428,0.5955621,0.47445422,0.70162904,0.2366133380348977,0.2536197,0.3571393898206353,1
1026_TAI_FEA_XX.wav,0.8002912,0.75580674,0.8318099,0.6176016,0.43663543,0.6700465,0.1994588012447571,0.18898879,0.2499939321861119,2
1026_TAI_HAP_XX.wav,0.8065866,0.74446815,0.8388895,0.5532664,0.5662613,0.70236,0.1994331506787534,0.19494034,0.3660590762360137,3
