,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,pitch,zcr,rmse,speaking_rate
1020_IEO_HAP_HI.wav,-336.80524,114.62737,8.178652,34.706062,-4.5290117,5.882413e-07,0.06307954877336448,0.043759752,2.4691609977324265
1020_IEO_HAP_LO.wav,-406.34583,136.87866,14.195862,47.3499,-8.636573,-1.7712211e-05,0.045472490026595744,0.017284602,2.168843537414966
1020_IEO_HAP_MD.wav,-369.2384,128.27968,10.699785,39.58073,-7.3952646,2.5925456e-06,0.05821719412076271,0.02510442,2.73609977324263
1020_IEO_NEU_XX.wav,-426.79642,148.87074,17.06302,52.482887,-12.786197,-2.296548e-06,0.042008833451704544,0.012094912,2.035419501133787
1020_IEO_SAD_HI.wav,-448.06894,144.0605,17.633448,57.342724,-8.998857,-5.667301e-06,0.03854166666666667,0.009801442,2.769478458049887
1020_IEO_SAD_LO.wav,-433.63715,143.44463,16.328531,52.161613,-12.817539,-1.5286678e-05,0.056916610054347824,0.010727001,2.669342403628118
1020_IEO_SAD_MD.wav,-448.67685,139.67824,19.146183,54.745026,-9.603115,-8.584074e-06,0.04088500199044586,0.009352258,3.6369614512471657
1020_IOM_ANG_XX.wav,-330.33606,132.16759,5.8523474,41.5094,1.0961443,2.002166e-06,0.05226578251008065,0.055462275,2.8695691609977323
1020_IOM_DIS_XX.wav,-441.88297,148.29102,19.968988,62.74256,-6.3188972,-2.9241135e-06,0.03721788194444445,0.010930872,2.702721088435374
1020_IOM_FEA_XX.wav,-431.33484,137.21884,24.363745,51.86054,9.117952,-5.5187215e-06,0.03990589488636364,0.014693559,2.282721088435374
1020_IOM_HAP_XX.wav,-371.2616,142.08604,7.34625,49.033234,4.407112,-1.154873e-05,0.04018853635204082,0.03898706,2.2689795918367346
1020_IOM_NEU_XX.wav,-400.76755,140.92125,11.121468,54.051323,1.8741845,-1.0960877e-05,0.04386488970588235,0.019656565,1.9686621315192743
1020_IOM_SAD_XX.wav,-440.3878,137.07744,28.080864,57.517258,3.5468585,-2.2776478e-05,0.0359716796875,0.015115491,2.3023129251700682
1020_ITH_ANG_XX.wav,-346.178,125.05532,5.5563893,37.254673,-4.3722353,-8.124848e-06,0.064453125,0.029695896,4.004036281179138
1020_ITH_DIS_XX.wav,-415.25336,137.31622,16.073465,46.593685,-0.3907781,3.919663e-06,0.0458984375,0.011283558,4.304353741496598
1020_ITH_FEA_XX.wav,-440.2494,134.11885,18.002777,63.933308,-3.8830237,-8.730657e-06,0.04666115419708029,0.010427415,3.1698412698412697
1020_ITH_HAP_XX.wav,-369.3069,142.85155,6.1042504,44.245636,-8.581206,-1.5020344e-05,0.05049189814814815,0.023794772,2.5025396825396826
1020_ITH_NEU_XX.wav,-424.48666,147.67293,9.250766,58.952747,-7.5745506,-2.329322e-05,0.041363215042372885,0.01272684,2.73609977324263
1020_ITH_SAD_XX.wav,-429.58087,145.56117,6.9473248,62.835964,-12.414877,-1.5184355e-05,0.05228927508503401,0.010694776,3.4034013605442177
1020_ITS_ANG_XX.wav,-380.35852,129.65553,13.824378,50.44085,-4.9868803,-2.3535309e-05,0.07014528039383562,0.02458636,3.3700680272108845
1020_ITS_DIS_XX.wav,-446.94424,143.80829,17.357248,66.08361,-10.274134,-2.0197878e-05,0.05232913477891157,0.0087048765,3.4034013605442177
1020_ITS_FEA_XX.wav,-445.56128,134.29439,19.080698,66.77858,-4.8818865,-7.2288667e-06,0.04690607244318182,0.010266072,2.5359183673469388
1020_ITS_HAP_XX.wav,-354.1377,125.74254,17.674515,37.536156,-1.1904395,-9.062091e-06,0.06804584703947368,0.039684158,2.2022222222222223
1020_ITS_NEU_XX.wav,-433.0144,136.39297,19.647427,63.22056,-2.290266,-2.607835e-05,0.0572509765625,0.012280001,2.3023129251700682
1020_ITS_SAD_XX.wav,-454.4422,138.40219,24.286877,63.971,-4.8354816,-5.858293e-06,0.045368194580078125,0.0098451,2.9696598639455782
1020_IWL_ANG_XX.wav,-344.29102,150.56277,4.7485805,30.192408,-15.869342,-5.8557953e-06,0.051371655433006536,0.04148599,3.5369160997732427
1020_IWL_DIS_XX.wav,-415.50266,146.78294,18.297321,41.426403,-3.893858,-1.23900845e-05,0.04129997702205882,0.0145267695,3.937278911564626
1020_IWL_FEA_XX.wav,-405.39743,141.51152,22.295546,34.399223,-3.4540234,-1.4801042e-05,0.04090711805555555,0.017443178,3.5369160997732427
1020_IWL_HAP_XX.wav,-359.42517,158.69777,-0.65124035,29.842623,-16.208801,6.7479965e-07,0.056903872282608695,0.027372567,2.669342403628118
1020_IWL_NEU_XX.wav,-416.34076,140.9932,23.776506,41.35437,1.3127282,-1.1721585e-05,0.038967132568359375,0.016237292,2.9696598639455782
1020_IWL_SAD_XX.wav,-437.81958,152.31584,15.294051,51.924297,-9.551785,-1.3428225e-05,0.03654947916666667,0.011287835,3.47015873015873
1020_IWW_ANG_XX.wav,-352.99222,136.44504,10.906511,33.17509,-7.239496,-2.7711067e-06,0.06394397702991453,0.03727544,2.702721088435374
1020_IWW_DIS_XX.wav,-443.37677,149.04626,6.7290125,66.318886,-15.081058,-1.7144677e-05,0.04989543003318584,0.008342812,2.6026303854875286
1020_IWW_FEA_XX.wav,-421.62125,146.1272,15.915291,52.173775,-5.0159707,-1.7154007e-05,0.047087492766203706,0.014923705,2.5025396825396826
1020_IWW_HAP_XX.wav,-368.26633,145.7102,14.031365,44.263,-14.00397,-4.7177846e-06,0.07066221494932433,0.024302287,1.7017233560090703
1020_IWW_NEU_XX.wav,-411.23434,146.59729,17.208284,47.666733,-3.653551,-1.6703878e-05,0.045971399066091954,0.018172324,2.0020408163265304
1020_IWW_SAD_XX.wav,-446.51917,143.38625,20.869436,61.22512,-4.7602854,-1.3489275e-06,0.046799538352272727,0.010474159,2.5359183673469388
1020_MTI_ANG_XX.wav,-340.39993,134.93718,31.875536,28.121374,-3.6971402,-1.4202501e-05,0.04983293517561983,0.049245972,2.802857142857143
1020_MTI_DIS_XX.wav,-435.79425,153.56001,17.59118,62.31338,-12.656824,-8.976598e-06,0.044210471854304635,0.011776427,3.5035374149659866
1020_MTI_FEA_XX.wav,-397.87436,137.01607,31.26106,37.71828,-3.271508,2.9941693e-06,0.04489290916313559,0.023851218,2.73609977324263
1020_MTI_HAP_XX.wav,-376.6074,153.37207,18.609148,41.307716,-15.395281,-1.2192155e-05,0.04997601425438596,0.03297059,2.635963718820862
1020_MTI_NEU_XX.wav,-409.78763,134.16187,30.46107,44.663715,2.797203,-2.3232546e-06,0.042976689532520325,0.02122522,2.836190476190476
1020_MTI_SAD_XX.wav,-437.0503,138.21683,27.925325,54.58083,-2.4901097,-2.4352116e-06,0.041669170673076926,0.013037441,3.0030385487528344
1020_TAI_ANG_XX.wav,-351.8969,125.231865,19.95078,51.312366,-19.638874,-1.01526675e-05,0.06483759842519685,0.03737112,2.936281179138322
1020_TAI_DIS_XX.wav,-424.5083,135.58055,32.223476,54.709522,-6.977304,-8.99066e-06,0.04808862658514493,0.012741543,3.2032199546485263
1020_TAI_FEA_XX.wav,-415.48297,131.93935,30.920082,50.45285,-7.7896414,-1.9496181e-05,0.04461304754273504,0.017427102,2.702721088435374
1020_TAI_HAP_XX.wav,-370.19305,130.24483,22.106672,39.254337,-13.44828,-1.20047425e-05,0.05128545346467391,0.033053726,2.1354648526077096
1020_TAI_NEU_XX.wav,-426.65567,135.8872,32.419197,54.090996,-2.919133,-1.1646919e-05,0.04676513671875,0.014768269,2.769478458049887
1020_TAI_SAD_XX.wav,-431.4331,135.91202,32.272125,57.52997,-7.322758,-1.762486e-07,0.044402801238738736,0.0150373215,2.569251700680272
1020_TIE_ANG_XX.wav,-363.93732,106.85571,23.625916,40.93134,7.767528,-7.4965315e-06,0.07519808682528409,0.028417481,4.070793650793651
1020_TIE_DIS_XX.wav,-432.7809,134.75957,16.78221,59.7707,-4.448991,-1.2821238e-05,0.05478817654639175,0.009356524,4.50453514739229
1020_TIE_FEA_XX.wav,-433.4567,126.6575,26.963562,51.7056,1.8859859,-1.3489527e-05,0.0464167248603352,0.012351407,4.1374603174603175
1020_TIE_HAP_XX.wav,-371.30508,123.74187,11.67398,45.846416,2.0976746,-1.660524e-05,0.06061662946428571,0.022636225,3.2365986394557824
1020_TIE_NEU_XX.wav,-429.5857,134.91264,17.706614,58.765827,2.5556607,-4.6113055e-06,0.04342698317307692,0.012279164,3.0030385487528344
1020_TIE_SAD_XX.wav,-457.3446,138.13814,18.174543,64.8345,-4.4890504,-1.4734055e-05,0.04212399348159509,0.007886695,3.7704761904761903
1020_TSI_ANG_XX.wav,-351.8872,105.10529,10.475126,51.13049,-7.5895085,-3.1732068e-06,0.14494202628968253,0.026672293,2.902902494331066
1020_TSI_DIS_XX.wav,-449.43997,138.73955,13.2617445,70.294716,-11.40654,-6.954242e-06,0.06487165178571429,0.007769529,3.570294784580499
1020_TSI_FEA_XX.wav,-430.0597,123.143166,8.60664,68.64768,-4.0891886,-1.0895542e-05,0.07348869842233009,0.009284193,2.3690702947845805
1020_TSI_HAP_XX.wav,-370.62097,116.99425,6.891308,55.858063,-9.368447,-4.805649e-06,0.1263156467013889,0.020558832,2.5025396825396826
1020_TSI_NEU_XX.wav,-430.31732,123.42612,22.860746,65.55308,-3.6825993,-7.1320655e-06,0.09771728515625,0.011083389,2.4024036281179137
1020_TSI_SAD_XX.wav,-439.4682,117.05932,23.61442,63.322563,-2.4776564,-1.1457032e-05,0.09084356398809523,0.0085474625,2.902902494331066
1020_WSI_ANG_XX.wav,-324.20547,125.43536,6.72957,43.477283,-13.324278,-7.1801014e-06,0.10557016225961538,0.047097374,3.0030385487528344
1020_WSI_DIS_XX.wav,-402.4037,131.65337,21.31354,44.076046,-4.8294296,-7.788265e-06,0.07271658539012739,0.017530603,3.6369614512471657
1020_WSI_FEA_XX.wav,-430.03088,127.76715,26.140123,52.196857,-0.85749704,-1.6893782e-05,0.05675747863247863,0.0125905415,2.702721088435374
1020_WSI_HAP_XX.wav,-365.48917,120.80581,17.5153,38.261864,0.9216373,-3.311519e-06,0.08062803398058252,0.030508269,2.3690702947845805
1020_WSI_NEU_XX.wav,-421.9303,143.93846,14.337855,59.346546,-7.0646534,-9.160575e-06,0.053701171875,0.012952137,2.3023129251700682
1020_WSI_SAD_XX.wav,-452.88873,137.72832,20.939556,65.79974,-9.804623,-5.5967253e-06,0.06216896186440678,0.009189354,2.73609977324263
1021_DFA_ANG_XX.wav,-400.5887,118.07893,15.720042,57.295425,-4.8712373,-1.2191734e-05,0.06339780745967742,0.01669399,2.8695691609977323
1021_DFA_DIS_XX.wav,-455.14874,132.40874,14.011233,67.056694,-7.566056,-7.3948636e-06,0.04403409090909091,0.007657071,3.570294784580499
1021_DFA_FEA_XX.wav,-474.03513,143.15166,12.385556,74.06106,-12.337537,-7.3334572e-06,0.037124875992063495,0.006536725,2.902902494331066
1021_DFA_HAP_XX.wav,-436.1646,128.47447,14.097244,64.212265,-4.081046,-1.1468198e-05,0.044015737680288464,0.010811424,2.4024036281179137
1021_DFA_NEU_XX.wav,-437.7579,127.170746,17.338049,59.636974,-3.4921756,-7.943864e-06,0.04803736863938053,0.009587208,2.6026303854875286
1021_DFA_SAD_XX.wav,-458.9037,140.6358,13.159009,67.68597,-10.708518,-3.5293788e-06,0.0397561331775701,0.007826218,2.4691609977324265
1021_IEO_ANG_HI.wav,-318.8902,101.98532,4.3725066,31.611172,-9.642785,-7.566585e-06,0.07591391509433962,0.05764214,3.670340136054422
1021_IEO_ANG_LO.wav,-411.89392,128.16731,11.235355,45.561474,-12.2835245,-1.8364493e-06,0.05628011828271028,0.015879963,2.4691609977324265
1021_IEO_ANG_MD.wav,-384.9456,131.89108,3.2426353,41.96817,-18.217766,-2.5469885e-06,0.06546927787162163,0.019859245,2.569251700680272
1021_IEO_DIS_HI.wav,-453.92618,140.54562,8.550136,61.888546,-14.245666,-2.9657588e-06,0.04943266369047619,0.0075780544,3.4034013605442177
1021_IEO_DIS_LO.wav,-455.00977,145.6475,6.242265,62.648144,-17.697449,-1.597645e-05,0.05015844228316327,0.0076086447,2.2689795918367346
1021_IEO_DIS_MD.wav,-442.55096,146.6657,5.024959,58.489937,-18.661276,-6.9935086e-06,0.05560687640765766,0.008493158,2.569251700680272
1021_IEO_FEA_HI.wav,-448.0205,145.41737,7.462222,55.680233,-18.810677,-8.82427e-06,0.048059264225746266,0.008716241,3.1031292517006803
1021_IEO_FEA_LO.wav,-420.27786,127.06583,13.556539,44.73519,-3.3181014,-9.01402e-06,0.050573470744680854,0.012575989,3.2699773242630386
1021_IEO_FEA_MD.wav,-452.69806,140.05838,20.355661,54.52956,-10.481379,1.3537948e-06,0.043764467592592594,0.008425772,2.5025396825396826
1021_IEO_HAP_HI.wav,-390.29657,140.12094,-5.7304697,51.98643,-17.165422,-8.76906e-06,0.057039741847826085,0.015168421,2.669342403628118
1021_IEO_HAP_LO.wav,-410.57947,140.53899,0.9958244,50.249252,-15.8872,-2.3731322e-06,0.0566796875,0.012860775,1.7351020408163265
1021_IEO_HAP_MD.wav,-425.00977,147.84583,-2.3316348,58.766388,-16.25102,-5.747069e-06,0.05385561342592592,0.0095005585,2.5025396825396826
1021_IEO_NEU_XX.wav,-429.40802,141.15253,9.273903,50.056873,-14.308811,-2.5344074e-05,0.049479166666666664,0.010804696,2.06875283446712
1021_IEO_SAD_HI.wav,-470.73734,139.46004,19.925207,60.330544,-10.7679,-3.6228e-07,0.039193346609477125,0.006753316,3.5369160997732427
1021_IEO_SAD_LO.wav,-463.48294,138.33377,19.650341,54.162956,-11.053476,9.364113e-07,0.046431107954545456,0.0072447807,2.2756009070294785
1021_IEO_SAD_MD.wav,-415.5694,121.45421,15.742594,47.923977,-2.563796,-2.4099222e-06,0.05275744340551181,0.014771883,2.936281179138322
1021_IOM_ANG_XX.wav,-339.55475,123.29961,-3.775213,60.05937,-11.187576,-3.6130875e-06,0.06757293971238938,0.04023609,2.6026303854875286
1021_IOM_DIS_XX.wav,-433.21405,133.5215,12.126088,62.64537,-4.6206,-1.3638261e-05,0.04586226851851852,0.013239354,2.5025396825396826
1021_IOM_FEA_XX.wav,-408.26584,122.66315,24.080528,47.612183,0.46939173,3.5529747e-06,0.03945571764380531,0.026088083,2.6026303854875286
1021_IOM_HAP_XX.wav,-417.20132,135.65508,8.631116,60.645596,-5.043678,-5.7094244e-06,0.04009765625,0.018547853,2.3023129251700682
1021_IOM_NEU_XX.wav,-401.12244,142.56921,-8.16154,66.1785,-7.717478,-2.6331514e-05,0.05128102022058824,0.015149918,1.9686621315192743
1021_IOM_SAD_XX.wav,-450.30066,137.33968,20.122414,57.69915,-4.3857803,-8.184403e-06,0.03505345394736842,0.009140746,2.635963718820862
1021_ITH_ANG_XX.wav,-368.68765,133.0962,-7.8249097,59.191208,-18.844938,1.953493e-06,0.07042926290760869,0.019766046,3.2032199546485263
1021_ITH_DIS_XX.wav,-446.15546,141.76186,2.987105,63.04014,-12.938434,-3.163903e-06,0.049420525045955885,0.0077560297,3.1364625850340135
1021_ITH_FEA_XX.wav,-453.95352,137.60757,13.543483,63.877243,-8.070768,-9.4120105e-06,0.03949976679104478,0.0076866667,3.1031292517006803
1021_ITH_HAP_XX.wav,-425.24304,128.89056,12.222158,58.29667,-8.170907,-8.777942e-06,0.047345460766423354,0.009615861,3.1698412698412697
1021_ITH_NEU_XX.wav,-396.90018,136.42244,4.7446566,51.658264,-7.4411216,-3.8452686e-06,0.05221819196428571,0.014548437,2.43578231292517
1021_ITH_SAD_XX.wav,-444.35004,143.54477,8.255076,69.14297,-14.186481,-1.704371e-05,0.043262481689453125,0.00862694,2.9696598639455782
1021_ITS_ANG_XX.wav,-401.0003,122.42336,14.758007,56.591473,-10.522799,-2.9590929e-08,0.07525900135869565,0.017111624,3.2032199546485263
1021_ITS_DIS_XX.wav,-437.33698,137.22305,11.068825,66.1597,-13.8466215,-1.1543679e-05,0.0711669921875,0.009322939,3.1364625850340135
1021_ITS_FEA_XX.wav,-452.68924,133.69292,18.333824,63.78738,-11.647685,-1.0716084e-05,0.0558655753968254,0.0087987585,2.902902494331066
1021_ITS_HAP_XX.wav,-425.0383,133.5049,15.140343,60.441837,-9.099695,-9.60633e-06,0.056715745192307696,0.012951162,2.702721088435374
1021_ITS_NEU_XX.wav,-431.90067,132.3645,12.817121,62.17806,-12.377046,-8.661612e-06,0.06697998046875,0.010622277,2.769478458049887
1021_ITS_SAD_XX.wav,-456.0773,135.38547,15.757904,68.86108,-11.674041,-1.16982355e-05,0.05485150286259542,0.008006733,3.0364172335600905
1021_IWL_ANG_XX.wav,-353.44968,136.3729,-7.039472,41.82392,-17.234352,-1.182253e-05,0.058391571044921875,0.03354001,2.9696598639455782
1021_IWL_DIS_XX.wav,-452.1501,158.18071,2.9192588,63.651703,-21.027988,-1.4773945e-05,0.0408737313034188,0.008196005,2.702721088435374
1021_IWL_FEA_XX.wav,-440.08554,144.76123,11.5807,50.31847,-11.197531,-2.1442429e-05,0.03607177734375,0.011365345,2.9696598639455782
1021_IWL_HAP_XX.wav,-394.15466,136.89577,-1.9934309,48.02287,-8.490029,-3.1213672e-06,0.055158708479020976,0.01739924,3.3033560090702947
1021_IWL_NEU_XX.wav,-433.54166,142.83247,8.367547,52.47935,-9.407631,-2.7630379e-06,0.04109831779233871,0.010114394,2.8695691609977323
1021_IWL_SAD_XX.wav,-450.65182,153.71188,5.950532,58.73788,-17.313215,-7.1622876e-06,0.03964208587398374,0.008799767,2.836190476190476
1021_IWW_ANG_XX.wav,-372.49628,120.92672,13.564697,38.07104,-2.3919184,9.916968e-07,0.06557694692460317,0.02710521,2.902902494331066
1021_IWW_DIS_XX.wav,-446.50848,153.21443,-0.7631114,61.897923,-19.287594,-4.8028633e-06,0.048332154281496065,0.00728474,2.936281179138322
1021_IWW_FEA_XX.wav,-444.57248,134.50409,15.407305,56.02116,-6.5360994,-1.9372335e-06,0.04531454873251748,0.009478531,3.3033560090702947
1021_IWW_HAP_XX.wav,-442.7981,140.55879,9.591495,59.43791,-9.483513,-8.751971e-06,0.050938629907024795,0.008534684,2.802857142857143
1021_IWW_NEU_XX.wav,-436.15012,135.82715,11.658749,57.725014,-9.33645,-5.60041e-06,0.05586965460526316,0.010069254,2.635963718820862
1021_IWW_SAD_XX.wav,-448.77692,140.67772,16.097965,58.064922,-12.090837,-8.658598e-06,0.047359311483739834,0.009147472,2.836190476190476
1021_MTI_ANG_XX.wav,-408.01102,130.90633,23.515776,50.598507,-9.604576,-1.0763077e-05,0.05252033390410959,0.016696647,3.3700680272108845
1021_MTI_DIS_XX.wav,-433.76044,137.11673,16.498518,63.43316,-14.761779,-5.6375393e-06,0.057871252540650404,0.01152734,2.836190476190476
1021_MTI_FEA_XX.wav,-464.30328,149.03288,14.308272,70.278,-16.569464,-6.3592092e-06,0.042195364932885907,0.0077740108,3.436780045351474
1021_MTI_HAP_XX.wav,-455.59027,146.88101,10.861818,67.68873,-16.767302,-9.37247e-06,0.04463266225961538,0.007915811,3.0030385487528344
1021_MTI_NEU_XX.wav,-433.63425,139.1558,15.988473,58.55615,-9.519952,-1.3124917e-05,0.05136083587398374,0.01066968,2.836190476190476
1021_MTI_SAD_XX.wav,-438.84128,138.79892,14.612214,57.416534,-12.398031,-5.2136415e-06,0.05023476303807947,0.01097262,3.5035374149659866
1021_TAI_ANG_XX.wav,-416.97565,131.92523,19.676594,58.58696,-11.651043,-8.2472925e-06,0.0592760502897351,0.013438247,3.5035374149659866
1021_TAI_DIS_XX.wav,-450.03894,140.14116,11.741604,69.124695,-18.897604,-6.8909444e-06,0.05287818386130137,0.007473819,3.3700680272108845
1021_TAI_FEA_XX.wav,-465.0792,141.6051,17.874453,66.87478,-14.051288,-8.952279e-06,0.03993414256198347,0.007958533,2.802857142857143
1021_TAI_HAP_XX.wav,-446.9769,139.51842,14.858329,63.868866,-12.419823,-1.4115514e-05,0.0486862313034188,0.009463703,2.702721088435374
1021_TAI_NEU_XX.wav,-419.14612,125.962715,16.940891,56.54746,-4.845158,-1.1195279e-05,0.054958343505859375,0.011917716,2.9696598639455782
1021_TAI_SAD_XX.wav,-452.56122,144.33012,17.146788,63.029285,-16.979935,-7.1312647e-06,0.046156701962809916,0.008948715,2.802857142857143
1021_TIE_ANG_XX.wav,-386.5023,120.464355,4.2231965,58.29204,-8.421437,6.4651076e-06,0.0736846923828125,0.017214786,3.703718820861678
1021_TIE_DIS_XX.wav,-440.86584,141.36942,6.077336,61.201767,-8.845869,-3.0116805e-06,0.051537407769097224,0.00862072,3.3327891156462583
1021_TIE_FEA_XX.wav,-443.1714,134.29091,12.745371,59.719826,-8.08379,-1.229649e-05,0.04431733630952381,0.010120475,2.902902494331066
1021_TIE_HAP_XX.wav,-407.2212,133.04639,-1.1589835,57.387917,-5.997385,-1.3898748e-05,0.05732335453539823,0.012930969,2.6026303854875286
1021_TIE_NEU_XX.wav,-423.17026,137.99129,6.0397434,56.37377,-6.779331,2.507529e-06,0.04516149450231482,0.011341429,2.5025396825396826
1021_TIE_SAD_XX.wav,-441.2295,132.76845,16.245237,59.722668,-5.534722,-3.329819e-06,0.04087279443027211,0.01076297,3.4034013605442177
1021_TSI_ANG_XX.wav,-360.57483,96.46602,12.275353,57.19917,-8.208539,-7.902118e-06,0.14394106657608696,0.021956889,2.669342403628118
1021_TSI_DIS_XX.wav,-438.40875,123.94901,16.347935,64.06206,-8.952418,-1.3968279e-05,0.09142607495300752,0.008042435,3.069750566893424
1021_TSI_FEA_XX.wav,-443.20792,112.94153,28.025658,60.34717,-1.5655698,2.356226e-08,0.07673117897727273,0.009080991,2.5359183673469388
1021_TSI_HAP_XX.wav,-430.28955,114.36208,22.883259,63.99836,-3.15986,-3.3296012e-06,0.08478887648809524,0.0091367215,2.43578231292517
1021_TSI_NEU_XX.wav,-440.25833,129.88434,14.63645,69.10082,-11.863716,-9.0539396e-07,0.07858590099299065,0.008765719,2.4691609977324265
1021_TSI_SAD_XX.wav,-463.1155,130.77269,18.226831,73.18595,-14.372864,-5.57878e-07,0.07205689408396947,0.0067821136,3.0364172335600905
1021_WSI_ANG_XX.wav,-340.6991,117.88127,6.1473827,47.249233,-15.412509,-7.891868e-06,0.1034370034427966,0.036803145,2.73609977324263
1021_WSI_DIS_XX.wav,-423.95435,139.58783,8.421338,59.55469,-13.259688,-9.60238e-06,0.06291346396169355,0.011663249,2.8695691609977323
1021_WSI_FEA_XX.wav,-453.22128,136.7672,16.42874,61.87773,-10.317845,-8.201597e-06,0.04933109140037594,0.008672772,3.069750566893424
1021_WSI_HAP_XX.wav,-439.2562,136.39316,15.581476,61.67937,-10.065841,-8.592631e-06,0.05087100758272059,0.00991526,3.1364625850340135
1021_WSI_NEU_XX.wav,-418.87592,134.15195,19.402369,47.15932,-9.042976,-4.63772e-06,0.063252957067757,0.012329271,2.4691609977324265
1021_WSI_SAD_XX.wav,-442.4124,147.73097,8.115329,66.570625,-17.46599,-4.162836e-06,0.05108327963917526,0.009307473,2.2356009070294784
1022_DFA_ANG_XX.wav,-309.13272,114.4097,-3.8241487,46.822205,-1.672714,-1.29589735e-05,0.07704847440944881,0.060854826,2.936281179138322
1022_DFA_DIS_XX.wav,-340.45636,123.06764,-6.8703933,54.216797,0.95332956,3.5543426e-06,0.0951457065818584,0.028564304,2.6026303854875286
1022_DFA_FEA_XX.wav,-422.45605,144.97525,7.6068263,65.17176,-8.851595,-5.7964016e-06,0.042603724211165046,0.013003698,2.3690702947845805
1022_DFA_HAP_XX.wav,-398.19553,127.64725,14.644122,51.094,11.017792,-3.845732e-06,0.04716705607476635,0.019928362,2.4691609977324265
1022_DFA_NEU_XX.wav,-391.75162,139.89932,-4.7681174,63.20703,-0.23592329,5.9775266e-06,0.058549360795454544,0.017716039,2.282721088435374
1022_DFA_SAD_XX.wav,-439.14636,146.73312,8.317144,68.85565,-7.0333085,-2.5733234e-05,0.03986366049757282,0.011170505,2.3690702947845805
1022_IEO_ANG_HI.wav,-173.68077,90.55445,-36.893314,33.391266,-31.182732,-4.1483705e-05,0.11417523552389706,0.1991142,3.1364625850340135
1022_IEO_ANG_LO.wav,-257.221,108.77143,-7.6063986,34.150814,-19.168535,-3.6299198e-06,0.07715469751602565,0.10009386,1.801814058956916
1022_IEO_ANG_MD.wav,-273.90747,99.39955,5.749615,28.716858,-15.897938,-4.1989842e-05,0.06615306712962964,0.09594935,2.5025396825396826
1022_IEO_DIS_HI.wav,-378.87207,131.00902,13.406645,38.548607,-7.809984,-5.846584e-07,0.06561212225274725,0.019209718,2.1021315192743764
1022_IEO_DIS_LO.wav,-411.3299,142.90587,10.738933,50.649487,-16.320538,-5.0017597e-06,0.06544560971467392,0.012258602,2.1354648526077096
1022_IEO_DIS_MD.wav,-362.48926,124.820465,13.097589,34.899555,-3.1201959,-9.524889e-06,0.06415822246287128,0.026472965,2.3356916099773244
1022_IEO_FEA_HI.wav,-367.53574,112.45859,22.061203,37.565193,2.685851,6.940778e-06,0.0531591796875,0.031436086,2.3023129251700682
1022_IEO_FEA_LO.wav,-408.6068,148.39493,10.981688,51.355747,-18.394175,1.372223e-06,0.04914967606707317,0.013916164,1.901904761904762
1022_IEO_FEA_MD.wav,-440.6535,144.86768,16.601444,52.90458,-10.526564,-1.6662589e-05,0.04119037828947368,0.009025817,2.2022222222222223
1022_IEO_HAP_HI.wav,-384.21597,141.19893,13.2599125,43.39798,-8.632484,2.0948848e-05,0.054571533203125,0.020922188,1.8351927437641724
1022_IEO_HAP_LO.wav,-400.6322,132.31636,19.068655,44.86147,-10.588886,-3.422301e-05,0.049982766544117645,0.015926637,1.9686621315192743
1022_IEO_HAP_MD.wav,-412.631,141.79185,12.994014,48.970863,-14.601139,-2.5281037e-05,0.055463005514705885,0.012534408,1.9686621315192743
1022_IEO_NEU_XX.wav,-377.7251,141.5603,10.156647,45.47244,-15.046482,-1.4464328e-07,0.054040857263513514,0.020940136,1.7017233560090703
1022_IEO_SAD_HI.wav,-416.12054,141.56963,10.809427,51.57672,-16.140371,3.0378276e-06,0.05506727430555555,0.013783768,2.2756009070294785
1022_IEO_SAD_LO.wav,-438.7543,146.0536,20.69594,53.27531,-16.218576,-1.5955133e-05,0.04147376543209876,0.010228091,1.8685260770975056
1022_IEO_SAD_MD.wav,-457.3431,146.62413,14.73377,62.329205,-17.961893,-2.7249628e-06,0.04089673913043478,0.007928905,2.669342403628118
1022_IOM_ANG_XX.wav,-277.70245,115.59253,-8.83965,45.14559,-4.2426653,2.1027126e-06,0.06846025955578512,0.09878215,2.802857142857143
1022_IOM_DIS_XX.wav,-385.28857,141.08813,7.4848003,50.788246,0.5461142,6.751945e-06,0.043786835252192985,0.024062933,2.635963718820862
1022_IOM_FEA_XX.wav,-422.07773,141.28134,13.914381,60.072105,-4.43803,-7.009513e-06,0.037848165760869565,0.017160632,2.669342403628118
1022_IOM_HAP_XX.wav,-397.2025,140.69537,8.866696,52.9038,1.0742092,-1.2339936e-05,0.048558407738095236,0.019736452,2.43578231292517
1022_IOM_NEU_XX.wav,-388.7964,146.99797,-3.1353843,64.29516,-1.4691732,-5.865442e-06,0.04528061224489796,0.021457927,2.2689795918367346
1022_IOM_SAD_XX.wav,-430.64062,154.26547,15.64713,57.185413,-5.5837746,-1.1386051e-05,0.03248211156542056,0.016288426,2.4691609977324265
1022_ITH_ANG_XX.wav,-264.0853,110.936806,-9.054269,36.870647,0.2643351,-2.641722e-05,0.07199009486607143,0.08133005,3.2365986394557824
1022_ITH_DIS_XX.wav,-362.19376,146.65176,-20.140005,64.88582,-11.835806,2.5598254e-07,0.07181458554025423,0.018392187,2.73609977324263
